,transfus_yes,trans_loss,Accrete,AdmBishop,Admcervpos,Admconsistency,Admcontract,AdmDBP,Admefface,Admpresent,AdmSBP,Analgesia,Augment,BESTGA,breech,breech9,chorio,chorio9,CS_Breech,CS_Chorio,CS_Emerg,CS_Fforceps,CS_Finduct,CS_FTP,CS_FVBAC,CS_NRFHT,CS_Other,CS_Shoulder,Dehiscence,Delfetalpos,Delmode,Dilat_lst,eclamp,Episiotomy,FSE,GAmethod,HosEpiNurse,HosEpitype,Hyp_any,Hyp_calc,Hyp_clon,Hyp_hydr,Hyp_othr,Ind_Unkn,Induction,Inoxy_incrdose,intra_abruptio,intra_previa,Intrachorio,Intrafetdistress,Intrafever,IntraMgSO,Intratocolytix,IUPC,Lac_Cerv,Lac_Majoth,Lac_Majperi,Lac_Min,Lac_None,Lac_Other,M_pre,Malpresentation9,Meconium,Momseizure,MthInd_AROM,MthInd_Oxy,Operative,Presentdel,Prolapse,ROM,ROMmeth,SE_pre,Shoulder,spontlabor,TrialLabor,Urupture,vertex,Activeherpes,Admreason,Alcohol,Anteabruption,Anteanemia,Anteasthma,Antebleed3,AnteCHBP,Antechorio,Antefetaldth,Antefetdistress,AnteGBS,AnteGDM,Antehospital,AnteLGA,Anteprevia,AnteSGA,AnteSTD,Antesteroid,Antethrombo,Antethyroid,AnteUTI,ART,Cerclage,ChronicHBP,CPD,CS_Elect,CS_Fetanom,CS_Fetmac,CS_HIV,CS_HTNdis,CS_HxShoulder,CS_Mult,CS_UScar,depression_comb,Diabetes,DMControl,Druguse,Eclampsia,ECV,Education,gest_diab,gest_htn,GestHBP,GI_disease_comb,gi_disease9,Heart_disease_comb,high_Gravidity,high_height,HIV,HospElectCS,HospElectInd,Hostype,Hxanemia,Hxasthma,Hxcsection,Hxdepression,HxGIdis,Hxheartdis,Hxmacrosomia,HxnumCS,Hxpreterm,Hxrenaldis,Hxseizure,HxSTD,Hxstillbirth,Hxthyroid,Hyp_ace,Hyp_alpha,Hyp_beta,Hyp_meth,hypertyro,iatro_hypo,ImposedPE,Incompetence,Ind_anomaly,Ind_Chorio,Ind_elect,Ind_FComp,Ind_Fmacro,Ind_HTN,Ind_Hxfetal,Ind_HxMat,Ind_Mcond,Ind_Postdate,Ind_Still,Ind_Vbleed,Insurance,iufd9,Marital,momrace_new,MthInd_Mec,MthInd_Miso,MthInd_PGE2,no_TD,Oligo,other_TD,Parity,Polyhydramnios,PostHBP,pre_diab,pre_PROM,Preeclampsia,prelaborCD,prim_hypo,renal_disease_comb,renal_disease9,Rhincompat,Smoke,TD_nos,ThreatenedPB,threatpb9,UnspecHBP,uscar,version9,new_age,new_BMI,new_high_Age,new_high_BMI,Sitenum
prim_hypo,0.004177,0.007816,0.000000,0.016318,0.000320,0.004966,0.033828,0.010746,0.014001,0.019750,0.027999,0.035565,0.031263,0.030825,0.002451,0.006486,0.000874,0.000000,0.001074,0.000000,0.000000,0.000000,0.000000,0.004757,0.000000,0.000000,0.010538,0.000000,0.000000,0.034535,0.028169,0.023428,0.000000,0.011072,0.005229,0.042243,0.016958,0.019704,0.015788,0.006999,0.000899,0.000000,0.004726,0.000000,0.006669,0.033473,0.000000,0.005370,0.000000,0.000877,0.006265,0.003689,0.018392,0.007020,0.000000,0.000000,0.000287,0.002932,0.001695,0.002763,0.007010,0.008439,0.012621,0.000000,0.008089,0.010170,0.000000,0.039203,0.000000,0.003173,0.020638,0.011387,0.000000,0.019263,0.029359,0.000000,0.022953,0.000000,0.034528,0.000000,0.000000,0.000000,0.000000,0.002801,0.009455,0.005100,0.000000,0.004240,0.000000,0.012891,0.000000,0.003996,0.001373,0.000000,0.011501,0.007864,0.000000,0.453006,0.005265,0.010579,0.004839,0.012458,0.000000,0.017017,0.000000,0.005662,0.000000,0.012675,0.003043,0.000000,0.023145,0.030613,0.037874,0.041324,0.010734,0.001309,0.000000,0.028547,0.022913,0.005758,0.009086,0.000000,0.001792,0.014505,0.016615,0.007883,0.006901,0.029459,0.050987,0.015988,0.010057,0.001631,0.019904,0.027245,0.000000,0.008578,0.002962,0.022957,0.010180,0.004373,0.003545,0.008716,0.002632,0.568989,0.000000,0.006224,0.011661,0.006718,0.003738,0.000000,0.003890,0.002366,0.000000,0.000000,0.005020,0.000000,0.006000,0.010634,0.006933,0.000964,0.008019,0.005638,0.000000,0.000000,0.048296,0.000000,0.054520,0.064014,0.000000,0.000000,0.008991,0.682064,0.000000,0.002391,0.019482,0.004728,0.003856,0.036754,0.005163,0.006417,0.021936,0.999802,0.005773,0.009020,0.000000,0.009708,0.012538,0.010869,0.000683,0.000000,0.020942,0.000000,0.073290,0.021899,0.036822,0.014511,0.067923
renal_disease_comb,0.000000,0.002831,0.000000,0.038584,0.061909,0.062740,0.069404,0.032326,0.033879,0.041881,0.035394,0.151223,0.062101,0.115487,0.003380,0.008198,0.004710,0.001085,0.000454,0.000000,0.000000,0.000000,0.012390,0.000000,0.000000,0.011643,0.000000,0.001839,0.000000,0.059400,0.011417,0.010443,0.005318,0.033883,0.001944,0.043031,0.000000,0.011988,0.017234,0.000000,0.003283,0.012988,0.007285,0.006370,0.015374,0.133508,0.000900,0.000000,0.002730,0.012917,0.007487,0.025917,0.081107,0.000000,0.010262,0.003186,0.006863,0.009357,0.055374,0.000000,0.004015,0.000757,0.012527,0.000000,0.014226,0.036298,0.018180,0.012852,0.000000,0.008035,0.015666,0.035252,0.002451,0.023592,0.009071,0.000000,0.006303,0.000000,0.025008,0.018887,0.000000,0.012546,0.021216,0.000000,0.034479,0.000000,0.000000,0.009173,0.002156,0.006141,0.021335,0.000000,0.000000,0.001464,0.018763,0.001513,0.000000,0.008797,0.279542,0.000797,0.000000,0.038570,0.000000,0.025813,0.000000,0.004539,0.000000,0.014332,0.000000,0.002705,0.002874,0.024557,0.034128,0.071800,0.009709,0.004694,0.000000,0.050369,0.000000,0.004654,0.011936,0.006206,0.000000,0.019859,0.005358,0.000000,0.000000,0.097006,0.111616,0.078406,0.000000,0.009604,0.000000,0.023007,0.007202,0.021317,0.014150,0.015187,0.017252,0.984190,0.021016,0.018685,0.005417,0.008950,0.001323,0.009215,0.012431,0.008081,0.007655,0.000000,0.025769,0.004569,0.000000,0.000000,0.005626,0.002195,0.001501,0.020550,0.000000,0.000000,0.005615,0.000000,0.000000,0.000000,0.051119,0.000000,0.026268,0.033164,0.003116,0.007464,0.000000,0.006062,0.006444,0.000000,0.000000,0.001448,0.000000,0.032515,0.008930,0.000000,0.016011,0.005773,0.999617,0.212783,0.016118,0.024763,0.000000,0.017796,0.000000,0.003192,0.004056,0.000000,0.031894,0.021758,0.011128,0.002714,0.174717
renal_disease9,0.010215,0.007551,0.005102,0.000000,0.006320,0.009196,0.000000,0.131557,0.000000,0.005375,0.096761,0.006404,0.000000,0.118391,0.005664,0.008044,0.000000,0.000000,0.000992,0.001349,0.003389,0.005477,0.000000,0.000000,0.010655,0.007216,0.008304,0.016796,0.008349,0.008256,0.014086,0.011161,0.003051,0.000000,0.002635,0.005400,0.004872,0.006350,0.029828,0.000000,0.021090,0.008365,0.036821,0.000000,0.000000,0.008665,0.000000,0.000000,0.000000,0.011642,0.002056,0.023491,0.010316,0.000000,0.000000,0.000000,0.000000,0.005945,0.000000,0.002609,0.000000,0.000000,0.000000,0.003601,0.001522,0.003092,0.000000,0.021407,0.000907,0.000000,0.000835,0.080882,0.000000,0.007738,0.014660,0.007520,0.008737,0.000000,0.015738,0.001907,0.000000,0.000000,0.000000,0.000000,0.034125,0.000000,0.009517,0.003596,0.000879,0.000000,0.017559,0.000000,0.000000,0.004502,0.000000,0.005193,0.001037,0.005201,0.010892,0.000000,0.000000,0.040905,0.001051,0.000000,0.000000,0.000000,0.000000,0.027522,0.011024,0.000000,0.000000,0.000000,0.023041,0.014694,0.000000,0.003932,0.000000,0.003327,0.000000,0.000000,0.000000,0.007643,0.001981,0.011199,0.003052,0.000000,0.000000,0.003957,0.005681,0.009138,0.000000,0.001912,0.000000,0.000000,0.008116,0.006912,0.000000,0.000000,0.005619,0.072198,0.003262,0.000000,0.002516,0.004900,0.015668,0.045156,0.030491,0.017394,0.001566,0.004745,0.039969,0.005929,0.003081,0.006087,0.002908,0.000000,0.000000,0.007410,0.003458,0.004169,0.004049,0.001803,0.001626,0.006984,0.000000,0.007038,0.001134,0.005187,0.000000,0.005015,0.001157,0.007995,0.000000,0.002975,0.000000,0.000000,0.007601,0.030673,0.000000,0.010150,0.014919,0.009020,0.212783,0.991801,0.000000,0.002117,0.000000,0.005922,0.001324,0.000000,0.000000,0.002516,0.000000,0.000000,0.000000,0.000000,0.016303
Rhincompat,0.014630,0.012671,0.000000,0.019589,0.034456,0.035252,0.041813,0.031168,0.020724,0.038877,0.000000,0.097316,0.029960,0.120038,0.004798,0.000000,0.002139,0.006029,0.002849,0.000000,0.000000,0.000000,0.010985,0.002341,0.000000,0.005852,0.003376,0.003408,0.000000,0.042431,0.003885,0.004725,0.000000,0.038024,0.005335,0.031632,0.022502,0.038447,0.000000,0.000000,0.004875,0.001895,0.009609,0.008810,0.010917,0.120619,0.008157,0.002517,0.002557,0.008840,0.008065,0.007160,0.035516,0.000000,0.006663,0.000983,0.003379,0.002852,0.036330,0.000000,0.000000,0.003475,0.010756,0.003984,0.007692,0.011442,0.013866,0.026979,0.000000,0.005891,0.022959,0.003651,0.000000,0.014426,0.003271,0.000000,0.016012,0.000000,0.017345,0.000000,0.003621,0.005000,0.004743,0.006120,0.003362,0.003170,0.000000,0.010300,0.000000,0.001374,0.004110,0.000000,0.000000,0.000000,0.006674,0.001899,0.000000,0.000000,0.005962,0.000000,0.000000,0.008912,0.000000,0.013930,0.000000,0.005104,0.000000,0.005542,0.008300,0.000000,0.001275,0.005814,0.013021,0.030323,0.000380,0.000000,0.000000,0.010645,0.000000,0.002950,0.006560,0.009401,0.000000,0.002163,0.000000,0.004409,0.000000,0.080599,0.034622,0.050914,0.009148,0.001944,0.000000,0.005699,0.009507,0.000000,0.011545,0.014101,0.004396,0.016546,0.000000,0.005000,0.007101,0.000000,0.002983,0.011994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003155,0.015468,0.002659,0.005337,0.000301,0.009693,0.000000,0.000000,0.001530,0.000000,0.000000,0.000000,0.025363,0.000000,0.009901,0.019368,0.004685,0.001804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007924,0.008589,0.003583,0.007569,0.000000,0.016118,0.000000,0.999382,0.000000,0.000000,0.014616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005226,0.000000,0.124461
Smoke,0.006550,0.001985,0.005493,0.046204,0.086026,0.088644,0.114564,0.046518,0.099194,0.025440,0.048302,0.133431,0.100222,0.087472,0.008283,0.007910,0.005999,0.003744,0.004794,0.000000,0.003085,0.000000,0.000000,0.009705,0.001583,0.006656,0.019183,0.000000,0.000000,0.063156,0.022876,0.015898,0.000000,0.080611,0.004772,0.062502,0.020057,0.022596,0.007415,0.000000,0.000000,0.000000,0.000000,0.030989,0.043562,0.118332,0.034934,0.005847,0.004902,0.004396,0.028249,0.000000,0.034260,0.000000,0.003072,0.008868,0.017212,0.021092,0.020746,0.000000,0.009164,0.007465,0.032010,0.004717,0.003386,0.000000,0.018594,0.057567,0.003540,0.005768,0.084097,0.004444,0.000000,0.012800,0.006274,0.001479,0.051257,0.017920,0.078844,0.142891,0.023854,0.012835,0.021768,0.015149,0.013167,0.007405,0.004747,0.013916,0.005826,0.000000,0.000000,0.003924,0.003899,0.020131,0.066486,0.038099,0.000000,0.012305,0.030865,0.007344,0.006585,0.005082,0.005524,0.005295,0.000000,0.007161,0.007146,0.004386,0.000000,0.005484,0.000000,0.094199,0.004569,0.048300,0.169578,0.000000,0.005491,0.077681,0.002448,0.000000,0.007036,0.000000,0.000000,0.001619,0.085043,0.006104,0.018820,0.113204,0.120765,0.058963,0.012507,0.049436,0.013295,0.088992,0.000000,0.005662,0.000000,0.085217,0.052407,0.025598,0.022589,0.074569,0.020559,0.002936,0.000000,0.000454,0.006626,0.004401,0.005342,0.000000,0.000000,0.002239,0.000000,0.000000,0.021254,0.011282,0.001570,0.010712,0.000000,0.000000,0.002739,0.000000,0.003235,0.005983,0.161702,0.006214,0.171568,0.079951,0.014205,0.011674,0.000000,0.009185,0.010359,0.002178,0.059445,0.000000,0.001489,0.007427,0.020604,0.021275,0.018300,0.009708,0.024763,0.002117,0.000000,0.999958,0.005133,0.030595,0.016238,0.000000,0.014276,0.004943,0.067965,0.039890,0.018313,0.019451,0.224637
TD_nos,0.014725,0.009030,0.000517,0.044617,0.029673,0.029284,0.050172,0.022540,0.018904,0.022525,0.024346,0.036458,0.029105,0.039422,0.003661,0.005034,0.002674,0.005364,0.002734,0.000000,0.000000,0.000000,0.004384,0.006469,0.000000,0.002349,0.005193,0.000000,0.000000,0.028627,0.008172,0.015346,0.000000,0.024596,0.019351,0.020309,0.027542,0.004469,0.000000,0.001296,0.001589,0.000852,0.005266,0.019597,0.009024,0.049946,0.005614,0.000000,0.001634,0.002614,0.008213,0.000000,0.058012,0.003985,0.002108,0.004798,0.000000,0.006548,0.008750,0.000000,0.003591,0.000000,0.014304,0.000000,0.035460,0.018057,0.012515,0.007434,0.000000,0.008819,0.007733,0.000000,0.000000,0.001004,0.007403,0.000000,0.017095,0.003227,0.023548,0.000000,0.005414,0.003444,0.006652,0.015125,0.004572,0.001413,0.000000,0.007392,0.000000,0.014732,0.007253,0.000000,0.000388,0.004360,0.008647,0.016720,0.002688,0.553830,0.000000,0.010893,0.000000,0.003031,0.002167,0.006324,0.002349,0.000000,0.002703,0.000000,0.000000,0.000000,0.003193,0.011497,0.010477,0.042770,0.003444,0.000000,0.004932,0.064409,0.009071,0.000000,0.006030,0.000000,0.001218,0.000000,0.029457,0.015471,0.004572,0.030569,0.033446,0.043256,0.000000,0.002579,0.005901,0.014258,0.000000,0.000000,0.013389,0.007744,0.005033,0.000000,0.005603,0.000000,0.002582,0.474762,0.000000,0.006845,0.000000,0.000000,0.003238,0.000000,0.003106,0.000000,0.000000,0.000000,0.029053,0.002071,0.003129,0.000000,0.006472,0.000000,0.005608,0.000000,0.000000,0.000000,0.048855,0.000000,0.050378,0.047924,0.000667,0.003305,0.005541,0.630836,0.001896,0.001864,0.034419,0.001395,0.005615,0.015182,0.010195,0.010282,0.000000,0.012538,0.000000,0.000000,0.000000,0.005133,0.999770,0.010289,0.000000,0.000000,0.005961,0.007286,0.049913,0.026505,0.031253,0.010227,0.082597
ThreatenedPB,0.035636,0.023838,0.003261,0.043156,0.019677,0.026860,0.116323,0.048349,0.017131,0.096161,0.063347,0.109642,0.107282,0.560304,0.066915,0.049124,0.027736,0.032484,0.055285,0.000000,0.014573,0.002541,0.005487,0.020493,0.000000,0.003551,0.006972,0.000000,0.005128,0.052275,0.021685,0.043269,0.001955,0.051778,0.002842,0.086575,0.054571,0.037226,0.018883,0.010745,0.000000,0.000000,0.002215,0.047733,0.085124,0.116303,0.111138,0.029027,0.024901,0.022080,0.009690,0.106920,0.106847,0.005497,0.000965,0.019046,0.013267,0.021379,0.000000,0.000000,0.003384,0.019069,0.038410,0.005948,0.031921,0.047257,0.012633,0.073767,0.018934,0.041520,0.076866,0.012743,0.008782,0.078035,0.025705,0.005922,0.073972,0.003219,0.126749,0.016739,0.097387,0.000000,0.019350,0.044533,0.009777,0.008627,0.000000,0.020563,0.040293,0.010788,0.062264,0.014795,0.021201,0.025420,0.009811,0.300442,0.005539,0.025312,0.034985,0.007996,0.046672,0.004602,0.003161,0.007109,0.005319,0.012387,0.000000,0.029136,0.000000,0.006817,0.008649,0.025383,0.023993,0.128214,0.024121,0.008025,0.010654,0.096798,0.006646,0.001905,0.033797,0.012434,0.003992,0.004096,0.018299,0.001835,0.000000,0.069529,0.092960,0.041338,0.032638,0.016659,0.008320,0.027370,0.012164,0.002202,0.003568,0.050828,0.106149,0.018540,0.017024,0.028262,0.015633,0.019584,0.000000,0.003524,0.038015,0.002873,0.004512,0.007908,0.014422,0.056552,0.000000,0.036392,0.045878,0.005289,0.006947,0.000000,0.000000,0.002328,0.013671,0.034044,0.000512,0.005081,0.040260,0.002365,0.020167,0.026544,0.008567,0.008651,0.009478,0.018176,0.000000,0.004110,0.020619,0.011486,0.004626,0.024361,0.102460,0.042279,0.001662,0.010869,0.017796,0.005922,0.014616,0.030595,0.010289,0.999908,0.107758,0.007325,0.007622,0.006599,0.023642,0.045337,0.012476,0.027856,0.176493
threatpb9,0.002076,0.004755,0.000000,0.020365,0.031139,0.031640,0.038029,0.022411,0.034490,0.015565,0.031417,0.059680,0.027974,0.119983,0.005704,0.008267,0.014799,0.008625,0.006113,0.000000,0.000000,0.000000,0.000000,0.008311,0.003406,0.000000,0.006299,0.006431,0.001998,0.017507,0.011236,0.008674,0.003465,0.014911,0.006705,0.044936,0.005703,0.026299,0.003196,0.000000,0.008378,0.000000,0.015229,0.007370,0.016207,0.029999,0.024424,0.006965,0.004614,0.002681,0.000000,0.013178,0.068474,0.006016,0.000000,0.000251,0.003971,0.006115,0.012311,0.000000,0.002342,0.002073,0.007232,0.004197,0.008859,0.006900,0.006994,0.011292,0.004465,0.000000,0.048894,0.000000,0.000000,0.015813,0.003350,0.001324,0.027533,0.000000,0.032089,0.001697,0.010691,0.001781,0.000000,0.020870,0.003014,0.018357,0.000000,0.001428,0.007805,0.000000,0.073596,0.002658,0.005219,0.000000,0.021758,0.087575,0.000000,0.000000,0.005680,0.001135,0.016856,0.000000,0.000000,0.005646,0.000000,0.001230,0.000000,0.000000,0.003606,0.000000,0.010868,0.000000,0.000000,0.000936,0.015289,0.009190,0.000000,0.008812,0.000000,0.004078,0.005016,0.002174,0.000000,0.000000,0.007981,0.011586,0.009617,0.032322,0.038827,0.016842,0.006907,0.001887,0.000968,0.000000,0.002820,0.003890,0.000000,0.034356,0.027567,0.000000,0.001485,0.025229,0.025087,0.000906,0.005905,0.018796,0.000000,0.000000,0.000000,0.000000,0.000000,0.023483,0.000000,0.000000,0.010886,0.000000,0.000000,0.000043,0.000000,0.000000,0.000000,0.006807,0.000000,0.000670,0.018433,0.000000,0.022322,0.022526,0.004626,0.006173,0.005336,0.000000,0.000000,0.000000,0.004316,0.000000,0.000000,0.006095,0.006160,0.004502,0.000000,0.000683,0.000000,0.001324,0.000000,0.016238,0.000000,0.107758,0.998544,0.000000,0.002336,0.000000,0.003972,0.000000,0.010669,0.003425,0.087845
UnspecHBP,0.012605,0.021737,0.000000,0.018593,0.018249,0.023891,0.058848,0.110281,0.044079,0.039523,0.120158,0.054314,0.041274,0.062810,0.000000,0.000000,0.005442,0.000000,0.000000,0.000000,0.000000,0.000000,0.016017,0.007507,0.000000,0.010585,0.001009,0.003589,0.000000,0.023887,0.020598,0.037148,0.026607,0.024710,0.027084,0.053766,0.000000,0.018014,0.060905,0.020252,0.005075,0.012016,0.009918,0.001392,0.053558,0.071346,0.009598,0.001671,0.005775,0.010806,0.018184,0.135013,0.088939,0.027945,0.000000,0.000000,0.000000,0.002807,0.008264,0.000000,0.071858,0.000000,0.002686,0.018396,0.025383,0.041552,0.006681,0.018333,0.000000,0.005848,0.025915,0.008011,0.000000,0.043636,0.005390,0.000000,0.011304,0.000000,0.055309,0.003852,0.005173,0.010661,0.008899,0.016494,0.007020,0.000000,0.000000,0.007683,0.005815,0.005698,0.000000,0.003015,0.003737,0.000000,0.019867,0.012400,0.000000,0.000000,0.005865,0.007593,0.000000,0.010459,0.000000,0.007576,0.000000,0.000000,0.000000,0.018011,0.000667,0.005629,0.008280,0.002097,0.009205,0.040303,0.020599,0.000000,0.000000,0.008874,0.008642,0.069451,0.027430,0.005923,0.008870,0.000062,0.013442,0.000000,0.000000,0.032042,0.059934,0.011734,0.013169,0.009609,0.008257,0.000000,0.005855,0.003275,0.000000,0.020017,0.005342,0.003059,0.000000,0.023948,0.004624,0.000000,0.003163,0.012365,0.048326,0.035535,0.000000,0.000000,0.005849,0.003078,0.000000,0.000000,0.014383,0.000000,0.001169,0.221569,0.000000,0.000000,0.019860,0.003674,0.000579,0.000000,0.017526,0.000000,0.021063,0.032614,0.000000,0.000000,0.000000,0.000000,0.004279,0.000000,0.020755,0.000000,0.135496,0.010787,0.012500,0.044579,0.011122,0.000000,0.003192,0.000000,0.000000,0.000000,0.000000,0.007325,0.000000,0.999345,0.009360,0.000000,0.019415,0.049359,0.013656,0.027287,0.114859
uscar,0.009805,0.080637,0.020439,0.132919,0.188379,0.190403,0.189288,0.051935,0.332727,0.167864,0.057244,0.355354,0.180683,0.155377,0.018688,0.018529,0.031235,0.030480,0.017138,0.001636,0.000000,0.006062,0.017532,0.070773,0.032207,0.020183,0.134226,0.000000,0.033786,0.221893,0.987453,0.269041,0.000000,0.126655,0.117588,0.029717,0.025709,0.022587,0.015802,0.012319,0.001427,0.000000,0.000000,0.118346,0.235348,0.022695,0.007252,0.028986,0.030488,0.023946,0.031672,0.006795,0.027934,0.107266,0.015633,0.052823,0.042887,0.199397,0.155553,0.010666,0.012682,0.024341,0.058101,0.000000,0.115271,0.164217,0.042435,0.121729,0.004047,0.005166,0.197163,0.032365,0.028736,0.115295,0.610425,0.027100,0.208740,0.000671,0.373745,0.005531,0.004489,0.018358,0.000000,0.000000,0.031881,0.013801,0.007375,0.015085,0.045159,0.041258,0.055818,0.002443,0.025141,0.012605,0.012870,0.038689,0.006103,0.015093,0.001481,0.000000,0.013782,0.040117,0.007003,0.309929,0.004982,0.012085,0.003792,0.023928,0.000000,0.109470,0.762777,0.023931,0.047067,0.039933,0.007225,0.006012,0.015043,0.016612,0.047734,0.020521,0.010911,0.003610,0.000000,0.011913,0.274319,0.040618,0.016872,0.025825,0.020857,0.034410,0.031275,0.003814,0.972227,0.022628,0.002568,0.004222,0.086751,0.882795,0.151662,0.004279,0.007671,0.007961,0.045868,0.017509,0.004867,0.000000,0.005871,0.012761,0.000000,0.004835,0.020179,0.008830,0.011683,0.003345,0.091175,0.055432,0.016141,0.054279,0.010281,0.008082,0.055942,0.068475,0.007343,0.003525,0.070260,0.000000,0.055832,0.046595,0.048390,0.062899,0.055457,0.020972,0.013609,0.006141,0.336715,0.007192,0.006212,0.047065,0.032744,0.004841,0.524289,0.020942,0.004056,0.000000,0.000000,0.014276,0.005961,0.007622,0.002336,0.009360,0.999978,0.007425,0.179703,0.117158,0.118968,0.079903,0.047395
version9,0.002311,0.005868,0.000000,0.017439,0.009074,0.008791,0.009680,0.000000,0.000000,0.034955,0.000000,0.013143,0.019518,0.012175,0.012299,0.000000,0.000000,0.000000,0.009278,0.000000,0.005362,0.000090,0.000000,0.000000,0.004504,0.000000,0.000000,0.007874,0.003087,0.011625,0.017268,0.009755,0.000000,0.009817,0.014023,0.010154,0.012595,0.006299,0.000000,0.000000,0.010117,0.000000,0.018123,0.001689,0.006044,0.017946,0.009601,0.006012,0.000000,0.002158,0.001711,0.000000,0.031182,0.008904,0.000000,0.001914,0.002065,0.000000,0.000000,0.000000,0.000000,0.000000,0.003095,0.000000,0.005804,0.011005,0.022830,0.013719,0.002353,0.001285,0.005661,0.000000,0.000000,0.004076,0.000000,0.002516,0.008108,0.000000,0.016126,0.000000,0.009395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004983,0.000000,0.000000,0.007519,0.000000,0.000000,0.000000,0.000000,0.003060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002781,0.000000,0.000000,0.000000,0.004718,0.000000,0.007179,0.000000,0.000418,0.012079,0.000000,0.000000,0.203322,0.014448,0.004357,0.002015,0.003571,0.000000,0.000000,0.000000,0.008331,0.004880,0.000000,0.016765,0.011883,0.016756,0.000000,0.000000,0.006841,0.000000,0.000000,0.000000,0.000000,0.002559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007275,0.022317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001288,0.014936,0.000000,0.000000,0.000000,0.005459,0.000000,0.000000,0.000000,0.000000,0.002110,0.008747,0.000000,0.013853,0.011970,0.000000,0.000000,0.001352,0.005038,0.003618,0.000000,0.011914,0.000000,0.000000,0.000000,0.006076,0.000000,0.000000,0.000000,0.000000,0.002516,0.000000,0.004943,0.007286,0.006599,0.000000,0.000000,0.007425,0.997965,0.007216,0.000000,0.007991,0.000000,0.020435
new_age,0.026023,0.030939,0.032815,0.035925,0.062635,0.063760,0.108741,0.015866,0.015267,0.025339,0.022696,0.042483,0.030581,0.024309,0.049927,0.046178,0.019445,0.034575,0.037104,0.000000,0.006128,0.008063,0.004319,0.023624,0.000000,0.039548,0.064182,0.000000,0.000000,0.043409,0.098035,0.028643,0.017503,0.033944,0.062570,0.063971,0.078381,0.069993,0.050579,0.021809,0.009088,0.012321,0.000000,0.048533,0.023298,0.093384,0.000000,0.055302,0.017898,0.036762,0.059628,0.050541,0.055767,0.080740,0.019183,0.070893,0.019357,0.048768,0.076481,0.014701,0.026627,0.020270,0.025970,0.006515,0.080809,0.041057,0.016226,0.023384,0.000000,0.046664,0.039581,0.051563,0.009283,0.107741,0.173922,0.003329,0.053642,0.000000,0.058796,0.008603,0.008374,0.053083,0.046728,0.016388,0.047546,0.020567,0.017475,0.038349,0.032655,0.096633,0.071554,0.032139,0.048968,0.018664,0.105477,0.009397,0.013910,0.059810,0.050057,0.066533,0.022856,0.071560,0.008897,0.087668,0.015794,0.034534,0.006352,0.042879,0.000000,0.032686,0.141906,0.000000,0.069556,0.064615,0.026189,0.000000,0.007262,0.140085,0.122913,0.020533,0.017135,0.017699,0.000000,0.036710,0.252267,0.039184,0.000000,0.091952,0.062256,0.095344,0.040771,0.061005,0.172698,0.000000,0.016833,0.032562,0.066060,0.058980,0.082367,0.032793,0.013920,0.081932,0.041288,0.068388,0.041399,0.000000,0.042120,0.036916,0.000000,0.012238,0.038655,0.021213,0.020184,0.013537,0.077484,0.022529,0.012966,0.025291,0.001207,0.012322,0.025158,0.029331,0.000000,0.000000,0.157380,0.013316,0.267685,0.103925,0.014331,0.014143,0.027717,0.089704,0.015834,0.014537,0.123199,0.018050,0.030176,0.053316,0.036781,0.021088,0.167692,0.073290,0.031894,0.000000,0.000000,0.067965,0.049913,0.023642,0.003972,0.019415,0.179703,0.007216,1.000000,0.009917,0.999887,0.036172,0.091665
