,transfus_yes,trans_loss,Accrete,AdmBishop,Admcervpos,Admconsistency,Admcontract,AdmDBP,Admefface,Admpresent,AdmSBP,Analgesia,Augment,BESTGA,breech,breech9,chorio,chorio9,CS_Breech,CS_Chorio,CS_Emerg,CS_Fforceps,CS_Finduct,CS_FTP,CS_FVBAC,CS_NRFHT,CS_Other,CS_Shoulder,Dehiscence,Delfetalpos,Delmode,Dilat_lst,eclamp,Episiotomy,FSE,GAmethod,HosEpiNurse,HosEpitype,Hyp_any,Hyp_calc,Hyp_clon,Hyp_hydr,Hyp_othr,Ind_Unkn,Induction,Inoxy_incrdose,intra_abruptio,intra_previa,Intrachorio,Intrafetdistress,Intrafever,IntraMgSO,Intratocolytix,IUPC,Lac_Cerv,Lac_Majoth,Lac_Majperi,Lac_Min,Lac_None,Lac_Other,M_pre,Malpresentation9,Meconium,Momseizure,MthInd_AROM,MthInd_Oxy,Operative,Presentdel,Prolapse,ROM,ROMmeth,SE_pre,Shoulder,spontlabor,TrialLabor,Urupture,vertex,Activeherpes,Admreason,Alcohol,Anteabruption,Anteanemia,Anteasthma,Antebleed3,AnteCHBP,Antechorio,Antefetaldth,Antefetdistress,AnteGBS,AnteGDM,Antehospital,AnteLGA,Anteprevia,AnteSGA,AnteSTD,Antesteroid,Antethrombo,Antethyroid,AnteUTI,ART,Cerclage,ChronicHBP,CPD,CS_Elect,CS_Fetanom,CS_Fetmac,CS_HIV,CS_HTNdis,CS_HxShoulder,CS_Mult,CS_UScar,depression_comb,Diabetes,DMControl,Druguse,Eclampsia,ECV,Education,gest_diab,gest_htn,GestHBP,GI_disease_comb,gi_disease9,Heart_disease_comb,high_Gravidity,high_height,HIV,HospElectCS,HospElectInd,Hostype,Hxanemia,Hxasthma,Hxcsection,Hxdepression,HxGIdis,Hxheartdis,Hxmacrosomia,HxnumCS,Hxpreterm,Hxrenaldis,Hxseizure,HxSTD,Hxstillbirth,Hxthyroid,Hyp_ace,Hyp_alpha,Hyp_beta,Hyp_meth,hypertyro,iatro_hypo,ImposedPE,Incompetence,Ind_anomaly,Ind_Chorio,Ind_elect,Ind_FComp,Ind_Fmacro,Ind_HTN,Ind_Hxfetal,Ind_HxMat,Ind_Mcond,Ind_Postdate,Ind_Still,Ind_Vbleed,Insurance,iufd9,Marital,momrace_new,MthInd_Mec,MthInd_Miso,MthInd_PGE2,no_TD,Oligo,other_TD,Parity,Polyhydramnios,PostHBP,pre_diab,pre_PROM,Preeclampsia,prelaborCD,prim_hypo,renal_disease_comb,renal_disease9,Rhincompat,Smoke,TD_nos,ThreatenedPB,threatpb9,UnspecHBP,uscar,version9,new_age,new_BMI,new_high_Age,new_high_BMI,Sitenum
CS_Fetanom,0.000000,0.000000,0.000000,0.010509,0.010125,0.033462,0.067225,0.070391,0.038676,0.000000,0.000000,0.072791,0.017986,0.170198,0.014318,0.000000,0.000000,0.000000,0.000000,0.017263,0.018489,0.041883,0.000000,0.000000,0.041883,0.043312,0.000000,0.075139,0.041883,0.066334,0.105868,0.000000,0.010323,0.000000,0.021966,0.014940,0.016883,0.025620,0.026085,0.000000,0.000000,0.011756,0.000000,0.000000,0.012895,0.055824,0.012731,0.015427,0.000000,0.009971,0.000000,0.023690,0.089381,0.023897,0.000000,0.000000,0.000000,0.039195,0.040772,0.018489,0.000000,0.015109,0.082885,0.011024,0.017167,0.030453,0.000000,0.015150,0.002707,0.000000,0.067127,0.027649,0.000000,0.019406,0.059114,0.012525,0.005812,0.000000,0.068370,0.009893,0.013060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047660,0.000000,0.000000,0.000000,0.020117,0.019533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001355,0.000000,0.000000,0.018489,0.000000,0.988322,0.000000,0.010323,0.000000,0.052220,0.010323,0.000000,0.000000,0.000000,0.060241,0.000000,0.018489,0.000000,0.046259,0.017705,0.000000,0.000000,0.000000,0.008989,0.018400,0.012813,0.028241,0.000000,0.056432,0.038112,0.027909,0.053519,0.000000,0.000000,0.000000,0.000000,0.000000,0.012179,0.000000,0.000000,0.000000,0.000000,0.000000,0.015530,0.000000,0.075139,0.000000,0.010683,0.015143,0.012525,0.015143,0.000000,0.000000,0.016155,0.031248,0.014425,0.000000,0.002707,0.000000,0.021425,0.031248,0.000000,0.000000,0.005130,0.027968,0.000000,0.000000,0.015733,0.000000,0.000000,0.000000,0.000000,0.000000,0.009326,0.013340,0.000000,0.025440,0.000000,0.000000,0.000000,0.004518,0.062882,0.000000,0.000000,0.021425,0.000000,0.003569,0.000000,0.000000,0.016155,0.000000,0.000000,0.011024,0.026523,0.000000,0.024897,0.000000,0.081198
CS_Fetmac,0.042967,0.023613,0.000000,0.049410,0.036303,0.036346,0.000000,0.000000,0.048080,0.147593,0.000000,0.071052,0.037498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016633,0.017847,0.040842,0.000000,0.001545,0.040842,0.000000,0.000000,0.073399,0.040842,0.089908,0.109354,0.020297,0.009694,0.013782,0.019045,0.025001,0.022706,0.028905,0.000000,0.000000,0.000000,0.011142,0.000000,0.000000,0.034030,0.064818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074609,0.020760,0.000000,0.000000,0.000000,0.040233,0.026934,0.017847,0.013874,0.013840,0.046397,0.010404,0.022510,0.027898,0.000000,0.102677,0.000000,0.000000,0.084420,0.000000,0.000000,0.025659,0.087788,0.011915,0.009584,0.000000,0.069002,0.008760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004632,0.050408,0.000000,0.526859,0.000000,0.000000,0.000000,0.007002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017847,0.000000,0.000000,0.988839,0.009694,0.000000,0.050967,0.009694,0.000000,0.006136,0.045649,0.066135,0.000000,0.017847,0.000000,0.040332,0.077243,0.000000,0.000000,0.000000,0.008333,0.000000,0.000000,0.000000,0.000000,0.046052,0.033083,0.033387,0.033977,0.000000,0.000000,0.004836,0.000000,0.000000,0.022768,0.000000,0.005458,0.000000,0.000000,0.000000,0.000000,0.000000,0.073399,0.000000,0.000000,0.014528,0.011915,0.014528,0.000000,0.000000,0.015534,0.030411,0.020384,0.000000,0.000000,0.000000,0.020747,0.030411,0.000000,0.000000,0.004192,0.027188,0.000000,0.000000,0.000000,0.029550,0.000000,0.000000,0.000000,0.000000,0.000000,0.012730,0.000000,0.046191,0.017065,0.041606,0.000000,0.013782,0.099066,0.000000,0.000000,0.020747,0.000000,0.000000,0.000000,0.005956,0.015534,0.000000,0.000000,0.010404,0.026310,0.147587,0.019932,0.020460,0.084818
CS_HIV,0.000000,0.000000,0.010323,0.000000,0.020007,0.025047,0.032674,0.035793,0.048259,0.000000,0.000000,0.025236,0.015228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029215,0.030793,0.063113,0.010006,0.000000,0.063113,0.000000,0.000000,0.111055,0.063113,0.034652,0.078278,0.000000,0.020914,0.000000,0.017391,0.009663,0.026342,0.000000,0.013865,0.006720,0.000000,0.022509,0.000000,0.000000,0.022475,0.032818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050541,0.015914,0.012358,0.000000,0.000000,0.024328,0.009107,0.030793,0.000000,0.000000,0.000000,0.021684,0.014261,0.020577,0.000000,0.000000,0.014736,0.000000,0.008469,0.000000,0.000000,0.022378,0.057664,0.023397,0.000000,0.294784,0.024432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004551,0.000000,0.000000,0.000000,0.000000,0.005712,0.001216,0.000000,0.000000,0.063506,0.000000,0.011999,0.000000,0.000000,0.014308,0.009082,0.000000,0.030793,0.000000,0.010323,0.009694,0.974949,0.000000,0.077914,0.020914,0.004769,0.000000,0.000000,0.028208,0.000000,0.030793,0.005517,0.031810,0.000000,0.000000,0.000000,0.000000,0.019515,0.000000,0.000000,0.000000,0.154529,0.040749,0.045348,0.026549,0.032968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075802,0.000000,0.000000,0.111055,0.000000,0.000000,0.026547,0.023397,0.026547,0.000000,0.009694,0.027810,0.048099,0.008825,0.000000,0.014736,0.000000,0.034654,0.048099,0.000000,0.000000,0.016122,0.043546,0.004528,0.008781,0.033316,0.059368,0.000000,0.000000,0.000000,0.000000,0.000000,0.024357,0.000000,0.007600,0.000000,0.000000,0.000000,0.000000,0.074014,0.000000,0.000000,0.034654,0.002556,0.000000,0.000000,0.000000,0.027810,0.000000,0.000000,0.021684,0.000000,0.000000,0.010837,0.000000,0.046564
CS_HTNdis,0.037380,0.041845,0.000000,0.060376,0.044248,0.051711,0.093198,0.222326,0.093234,0.047017,0.318532,0.129388,0.067119,0.379934,0.000000,0.023567,0.011198,0.009060,0.007617,0.003092,0.005092,0.023971,0.000000,0.007847,0.023971,0.000000,0.011103,0.045871,0.023971,0.103372,0.172420,0.088998,0.000000,0.039967,0.034695,0.021648,0.000000,0.000000,0.248216,0.076027,0.000000,0.096938,0.000000,0.000000,0.019146,0.071737,0.015550,0.000000,0.009289,0.000000,0.000000,0.265920,0.157081,0.038650,0.000000,0.006990,0.008402,0.065719,0.027482,0.005092,0.057536,0.000000,0.022245,0.000000,0.029912,0.028646,0.000000,0.065656,0.000000,0.002153,0.102377,0.120178,0.000000,0.030938,0.123056,0.000000,0.055278,0.000000,0.136511,0.000000,0.000000,0.014659,0.014848,0.006612,0.056415,0.000000,0.000000,0.013892,0.029292,0.000000,0.002835,0.017928,0.000000,0.025708,0.000000,0.071188,0.000000,0.000000,0.000000,0.000000,0.000000,0.058855,0.005092,0.000000,0.000000,0.000000,0.000000,0.995405,0.030927,0.000000,0.013958,0.020082,0.046264,0.016688,0.000000,0.038766,0.000000,0.045656,0.000000,0.006498,0.092889,0.000000,0.000000,0.000000,0.022684,0.018527,0.012567,0.052192,0.002182,0.025918,0.040771,0.000000,0.000000,0.012172,0.000000,0.000000,0.000000,0.012145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045871,0.000000,0.208019,0.033212,0.000000,0.000000,0.118335,0.000000,0.000000,0.016443,0.036254,0.011103,0.000000,0.049752,0.008383,0.016443,0.000000,0.008884,0.000000,0.013958,0.023584,0.000000,0.033809,0.047376,0.000000,0.000000,0.000000,0.007555,0.013083,0.000000,0.027166,0.000000,0.069475,0.032623,0.013833,0.280047,0.088463,0.000000,0.015311,0.043801,0.000000,0.000000,0.000000,0.061432,0.000000,0.000000,0.000000,0.000000,0.037709,0.058243,0.019721,0.012004,0.091747
CS_HxShoulder,0.000000,0.000000,0.052220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008872,0.013671,0.015719,0.017764,0.012602,0.101185,0.105762,0.203709,0.051583,0.000000,0.203709,0.008389,0.015811,0.353348,0.203709,0.000000,0.007633,0.000000,0.077914,0.000000,0.000000,0.000000,0.000000,0.000000,0.020334,0.045745,0.000000,0.082251,0.000000,0.000000,0.000000,0.016905,0.012816,0.021192,0.017548,0.003462,0.005219,0.005749,0.000000,0.000000,0.056554,0.019667,0.018382,0.000000,0.000000,0.105762,0.014022,0.009274,0.000000,0.079998,0.000000,0.000000,0.000000,0.014605,0.062068,0.014883,0.016550,0.030436,0.027571,0.000000,0.018828,0.084699,0.027195,0.053560,0.020402,0.017655,0.019602,0.000000,0.007662,0.019995,0.023670,0.042848,0.040070,0.010011,0.000000,0.014424,0.004408,0.040391,0.024141,0.023670,0.015360,0.007717,0.055762,0.016474,0.014141,0.061044,0.049794,0.017710,0.105762,0.015404,0.052220,0.050967,0.077914,0.030927,0.749923,0.077914,0.000000,0.008446,0.019929,0.000000,0.020334,0.105762,0.044028,0.000000,0.010590,0.014798,0.013556,0.030276,0.074178,0.023307,0.000000,0.000000,0.053560,0.013879,0.000000,0.000000,0.000000,0.000000,0.000000,0.009391,0.032712,0.037716,0.019037,0.000000,0.000000,0.038847,0.030276,0.011546,0.034992,0.019222,0.353348,0.000000,0.029963,0.093541,0.084699,0.093541,0.029963,0.050967,0.097144,0.157562,0.000000,0.015811,0.062068,0.013329,0.117097,0.157562,0.016138,0.011844,0.065456,0.143729,0.000000,0.049235,0.000000,0.020988,0.019098,0.015360,0.016091,0.012637,0.017335,0.087370,0.015774,0.047156,0.023042,0.023218,0.004473,0.009245,0.027559,0.024732,0.037716,0.117097,0.041055,0.003575,0.023951,0.008587,0.097144,0.040070,0.000000,0.079998,0.000000,0.703833,0.000000,0.121362,0.020582
CS_Mult,0.000000,0.000000,0.047455,0.026535,0.015824,0.016391,0.164030,0.000000,0.059948,0.108409,0.000000,0.082789,0.033169,0.078470,0.000000,0.000000,0.000000,0.000000,0.000000,0.029215,0.030793,0.063113,0.010006,0.000000,0.063113,0.000000,0.000000,0.111055,0.063113,0.040494,0.088913,0.034522,0.020914,0.008346,0.017391,0.077432,0.048626,0.000000,0.000000,0.006720,0.000000,0.022509,0.000000,0.000000,0.029516,0.043384,0.000000,0.014915,0.000000,0.000000,0.000000,0.000000,0.038293,0.015914,0.012358,0.000000,0.000000,0.024328,0.029622,0.030793,0.000000,0.013313,0.000000,0.021684,0.014261,0.020577,0.000000,0.090015,0.014736,0.000000,0.042173,0.000000,0.000000,0.012100,0.075327,0.023397,0.030105,0.010973,0.064693,0.000000,0.000000,0.012762,0.000000,0.000000,0.000000,0.004551,0.000000,0.014478,0.000000,0.000000,0.000000,0.001216,0.018372,0.000000,0.000000,0.000000,0.011999,0.000000,0.000000,0.014308,0.009082,0.000000,0.030793,0.000000,0.010323,0.009694,0.020914,0.000000,0.077914,0.974949,0.113814,0.000000,0.000000,0.039091,0.000000,0.030793,0.005517,0.033300,0.000000,0.000000,0.000000,0.000000,0.019515,0.000000,0.030071,0.000000,0.010973,0.032587,0.079269,0.020955,0.032968,0.000000,0.076331,0.000000,0.000000,0.000000,0.000000,0.165013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111055,0.000000,0.000000,0.026547,0.023397,0.026547,0.000000,0.009694,0.027810,0.048099,0.008825,0.000000,0.014736,0.000000,0.034654,0.048099,0.000000,0.000000,0.016122,0.043546,0.000000,0.008781,0.007659,0.016873,0.000000,0.000000,0.000000,0.000000,0.000000,0.024357,0.040462,0.007600,0.000000,0.000000,0.000000,0.000000,0.074014,0.000000,0.000000,0.034654,0.002556,0.000000,0.000000,0.000000,0.027810,0.000000,0.087228,0.021684,0.011680,0.000000,0.000000,0.000000,0.094181
CS_UScar,0.025679,0.041259,0.055607,0.182260,0.247315,0.252737,0.237048,0.049199,0.376183,0.159089,0.078196,0.335776,0.271109,0.156125,0.000000,0.000000,0.037006,0.035525,0.050136,0.000000,0.000000,0.000000,0.016505,0.083997,0.040661,0.057397,0.054729,0.008781,0.000000,0.351246,0.841832,0.253876,0.000000,0.151084,0.151222,0.039340,0.000000,0.004357,0.014239,0.000000,0.000000,0.000000,0.000000,0.086893,0.219923,0.039131,0.006760,0.045463,0.031762,0.065200,0.043906,0.030555,0.042570,0.139999,0.014088,0.046913,0.049342,0.212577,0.168587,0.000000,0.000000,0.028958,0.077597,0.003573,0.146612,0.185265,0.042986,0.301921,0.000000,0.014870,0.238400,0.002812,0.029093,0.042448,0.603503,0.010625,0.390056,0.000000,0.452261,0.010228,0.000000,0.042762,0.000000,0.000000,0.000000,0.016831,0.000000,0.035613,0.027781,0.051716,0.026861,0.000000,0.032806,0.024285,0.010442,0.063250,0.007115,0.038597,0.000000,0.000000,0.026289,0.000000,0.000000,0.216515,0.000000,0.000000,0.004769,0.013958,0.000000,0.113814,0.999459,0.022363,0.046289,0.067134,0.000000,0.000000,0.020787,0.000000,0.059818,0.000000,0.000000,0.000000,0.000000,0.009179,0.223963,0.040802,0.000000,0.008049,0.041743,0.034820,0.052984,0.000000,0.747963,0.022004,0.000000,0.000000,0.072842,0.762920,0.118278,0.000000,0.000912,0.007742,0.039664,0.031262,0.008781,0.000000,0.022484,0.000000,0.000000,0.000000,0.000000,0.017218,0.000000,0.000000,0.104221,0.054729,0.011645,0.057008,0.000000,0.000000,0.051994,0.061050,0.010219,0.000000,0.058146,0.000000,0.039384,0.042526,0.045727,0.053798,0.054108,0.041798,0.000000,0.000000,0.266968,0.022355,0.000000,0.042216,0.001201,0.000000,0.405845,0.037833,0.000000,0.000000,0.000000,0.015577,0.012002,0.021657,0.000000,0.014523,0.768045,0.003573,0.144002,0.110814,0.080753,0.074838,0.090405
depression_comb,0.023585,0.026607,0.013484,0.037005,0.011960,0.028573,0.070903,0.000000,0.020013,0.017920,0.000000,0.093677,0.020686,0.000000,0.000000,0.000000,0.012467,0.005485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018059,0.000000,0.051366,0.022215,0.043587,0.000000,0.033886,0.007724,0.045417,0.000000,0.051600,0.027378,0.021313,0.000000,0.000000,0.000000,0.004560,0.020783,0.094159,0.012604,0.000000,0.017848,0.000895,0.011066,0.006084,0.015584,0.007850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011716,0.021662,0.000000,0.009063,0.000000,0.000000,0.042796,0.000000,0.016017,0.043848,0.008204,0.000000,0.000000,0.008750,0.000000,0.015764,0.000000,0.041809,0.039319,0.018016,0.000000,0.008348,0.000000,0.005803,0.000000,0.000000,0.010673,0.000000,0.017037,0.000000,0.012416,0.000000,0.000000,0.000000,0.018825,0.000000,0.000000,0.027052,0.000000,0.000000,0.010904,0.000000,0.024126,0.000000,0.006136,0.000000,0.020082,0.008446,0.000000,0.022363,0.998961,0.000000,0.047219,0.043856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007783,0.000000,0.010104,0.068477,0.000000,0.000000,0.050188,0.139530,0.039117,0.006595,0.052594,0.025052,0.964147,0.013274,0.016353,0.022834,0.043530,0.044336,0.029678,0.037018,0.005080,0.000000,0.020143,0.018059,0.000000,0.012967,0.001406,0.000000,0.000000,0.006907,0.000000,0.000000,0.000000,0.000000,0.000000,0.012949,0.000000,0.000000,0.000000,0.000000,0.005348,0.000000,0.020190,0.052229,0.000000,0.061356,0.065159,0.000000,0.007828,0.000000,0.003597,0.000000,0.041238,0.047202,0.015940,0.000000,0.009808,0.019940,0.000000,0.000000,0.014385,0.027754,0.000000,0.012014,0.066133,0.008385,0.029696,0.000000,0.000000,0.024591,0.000000,0.000000,0.072210,0.000000,0.027083,0.194268
Diabetes,0.004452,0.008486,0.000000,0.068313,0.087930,0.089786,0.077490,0.021618,0.093889,0.075181,0.173716,0.112985,0.074569,0.230329,0.030816,0.000000,0.000000,0.000000,0.026080,0.000000,0.000000,0.014250,0.000000,0.026361,0.014250,0.029098,0.028370,0.031361,0.014250,0.095370,0.112847,0.062583,0.000000,0.045494,0.000000,0.047543,0.016755,0.035123,0.085683,0.048603,0.000000,0.032912,0.000000,0.000000,0.000000,0.121224,0.042022,0.013028,0.000000,0.035241,0.000000,0.065151,0.094440,0.000000,0.000000,0.010845,0.000000,0.052298,0.000000,0.000000,0.022734,0.000000,0.022216,0.000000,0.000000,0.006224,0.000000,0.075828,0.000000,0.006044,0.000000,0.143277,0.026425,0.067253,0.088738,0.000000,0.029765,0.000000,0.096577,0.009534,0.020276,0.000000,0.023294,0.000000,0.121749,0.000000,0.022919,0.020954,0.000000,0.015319,0.102525,0.049182,0.019586,0.030115,0.013469,0.039524,0.000000,0.030428,0.031276,0.000000,0.000000,0.161720,0.000000,0.064203,0.000000,0.045649,0.000000,0.046264,0.019929,0.000000,0.046289,0.000000,0.997646,0.511940,0.022116,0.000000,0.000000,0.031074,0.169533,0.000000,0.000000,0.009420,0.000000,0.034773,0.004245,0.016875,0.000000,0.095564,0.046673,0.093239,0.000000,0.027523,0.057484,0.006037,0.000000,0.036625,0.038258,0.065056,0.042042,0.030024,0.017507,0.029952,0.054874,0.038818,0.031361,0.000000,0.037594,0.058004,0.000000,0.019828,0.096014,0.000000,0.000000,0.007092,0.046870,0.000000,0.000000,0.006117,0.000000,0.007092,0.133662,0.025552,0.036513,0.003623,0.051412,0.000000,0.031146,0.058803,0.000000,0.000000,0.000000,0.033840,0.019236,0.000000,0.044570,0.000000,0.050199,0.801744,0.000000,0.035516,0.097901,0.032564,0.044651,0.051957,0.000000,0.007163,0.004521,0.033091,0.000000,0.000000,0.060796,0.014293,0.065623,0.131036,0.038151,0.082756,0.141994
DMControl,0.407819,0.392617,0.043397,0.183068,0.125942,0.129798,0.309504,0.037509,0.140558,0.248172,0.077340,0.240656,0.203983,0.223202,0.026341,0.000000,0.090028,0.027187,0.000000,0.016833,0.000000,0.005482,0.000000,0.033451,0.000000,0.135400,0.042899,0.000000,0.000000,0.203884,0.084541,0.079426,0.022214,0.171591,0.100932,0.254508,0.290533,0.150656,0.089433,0.104756,0.000000,0.058890,0.000000,0.256974,0.093457,0.378831,0.042107,0.043390,0.071221,0.065686,0.141503,0.083937,0.368953,0.022111,0.000000,0.074560,0.027709,0.069232,0.114731,0.030063,0.045334,0.023823,0.068796,0.019034,0.298181,0.208897,0.049276,0.082618,0.000000,0.101987,0.130554,0.047424,0.017416,0.087189,0.092582,0.000000,0.161911,0.055529,0.177186,0.000000,0.043795,0.036720,0.062587,0.062792,0.062706,0.072561,0.066799,0.166474,0.029868,0.595977,0.146235,0.076838,0.064284,0.019148,0.125207,0.017114,0.032987,0.097528,0.019824,0.025391,0.022523,0.098129,0.000000,0.057502,0.060241,0.066135,0.028208,0.016688,0.000000,0.039091,0.067134,0.047219,0.511940,1.000000,0.112357,0.000000,0.042977,0.266135,0.585052,0.057312,0.113703,0.016352,0.000000,0.041711,0.024501,0.101535,0.054098,0.516280,0.335381,0.310398,0.255452,0.000000,0.072771,0.049918,0.012722,0.032726,0.032219,0.045991,0.043929,0.033998,0.036057,0.090807,0.074549,0.063906,0.000000,0.000000,0.033846,0.027298,0.000000,0.015193,0.058847,0.000000,0.005519,0.000000,0.252618,0.027684,0.018694,0.022610,0.024984,0.000000,0.204298,0.016383,0.052834,0.000000,0.173338,0.041458,0.172326,0.182893,0.114895,0.026109,0.088801,0.059194,0.033562,0.000000,0.029219,0.018277,0.147797,0.477937,0.133628,0.024167,0.164442,0.055803,0.032557,0.018104,0.040486,0.043838,0.037181,0.132670,0.020742,0.073127,0.076550,0.049065,0.074067,0.143422,0.063325,0.073496,0.452458
Druguse,0.011391,0.010879,0.026085,0.084804,0.070573,0.076231,0.155855,0.158642,0.097290,0.110223,0.154423,0.103799,0.054335,0.237849,0.025443,0.018567,0.029262,0.021488,0.000000,0.000000,0.000000,0.014625,0.025516,0.011616,0.014625,0.050106,0.046633,0.031879,0.014625,0.085069,0.053360,0.038761,0.031048,0.055775,0.000000,0.188782,0.012412,0.035183,0.003998,0.020081,0.000000,0.000000,0.000000,0.000000,0.020163,0.179568,0.099587,0.025233,0.025667,0.073572,0.020362,0.090659,0.154649,0.000000,0.000000,0.010292,0.012054,0.025507,0.026289,0.000000,0.000000,0.000000,0.048165,0.064944,0.033332,0.000000,0.025637,0.051027,0.004589,0.026642,0.037164,0.018573,0.009161,0.035516,0.068159,0.000000,0.041327,0.027271,0.113918,0.097850,0.050829,0.000000,0.037694,0.042363,0.036749,0.017187,0.058167,0.032946,0.016665,0.000000,0.050832,0.000000,0.026447,0.031130,0.098379,0.103713,0.016833,0.000000,0.028447,0.000000,0.000000,0.026125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020334,0.000000,0.000000,0.043856,0.022116,0.112357,0.997581,0.024893,0.000000,0.060985,0.000000,0.000000,0.009311,0.000000,0.000000,0.003692,0.078481,0.023818,0.049798,0.118840,0.164952,0.111749,0.033461,0.048435,0.032601,0.047608,0.000000,0.029292,0.039461,0.051416,0.049066,0.000000,0.045955,0.131388,0.071034,0.000000,0.031879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007524,0.035282,0.000000,0.000000,0.000000,0.000000,0.007524,0.000000,0.000000,0.023405,0.004277,0.136485,0.044416,0.131171,0.109040,0.016781,0.004503,0.000000,0.000000,0.015317,0.000000,0.089975,0.000000,0.099512,0.035625,0.018360,0.000000,0.073732,0.000000,0.000000,0.000000,0.000000,0.171529,0.000000,0.009428,0.000000,0.075035,0.030464,0.000000,0.023375,0.068713,0.031407,0.029746,0.247178
Eclampsia,0.014837,0.013611,0.018489,0.000000,0.016496,0.017063,0.000000,0.372212,0.062902,0.031211,0.405847,0.038135,0.000000,0.316644,0.000000,0.000000,0.000000,0.000000,0.000000,0.041303,0.043338,0.085985,0.018164,0.000000,0.085985,0.000000,0.000000,0.150208,0.085985,0.000000,0.016394,0.000000,0.437362,0.000000,0.000000,0.017466,0.000000,0.004104,0.068027,0.015084,0.000000,0.032779,0.000000,0.000000,0.022535,0.044283,0.032430,0.000000,0.000000,0.000000,0.000000,0.060781,0.028851,0.000000,0.020666,0.000000,0.000000,0.000000,0.004736,0.043338,0.000000,0.000000,0.000000,0.448781,0.000000,0.007012,0.000000,0.000000,0.023357,0.000000,0.000000,0.067195,0.000000,0.025378,0.000000,0.033892,0.000000,0.019170,0.066040,0.000000,0.000000,0.000000,0.023959,0.000000,0.000000,0.013472,0.050631,0.027600,0.000000,0.000000,0.019927,0.012039,0.000000,0.000000,0.018292,0.024040,0.020273,0.000000,0.016660,0.022863,0.017239,0.041590,0.043338,0.018351,0.018489,0.017847,0.030793,0.038766,0.105762,0.030793,0.000000,0.000000,0.000000,0.000000,0.024893,0.954493,0.014138,0.000000,0.000000,0.000000,0.000000,0.004366,0.029068,0.000000,0.000000,0.000000,0.019170,0.031444,0.017903,0.026479,0.000000,0.029869,0.000000,0.000000,0.006757,0.010380,0.000000,0.016592,0.014921,0.011096,0.004366,0.000000,0.008528,0.000000,0.150208,0.000000,0.094607,0.037884,0.033892,0.037884,0.003976,0.017847,0.039499,0.066029,0.000000,0.018894,0.023357,0.050182,0.048350,0.066029,0.000000,0.000000,0.024978,0.060012,0.000000,0.016947,0.052861,0.027435,0.000000,0.000000,0.000000,0.000000,0.000000,0.035103,0.000000,0.015847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010380,0.048350,0.012433,0.000000,0.000000,0.000000,0.124041,0.011845,0.000000,0.031749,0.000000,0.031754,0.000000,0.003607,0.046668
